% Daily baseline values on the 08A scale
% Created 10-Jul-2016 08:38:45
%
% The CO2 data here are daily baseline averages.  The file contains all
% valid readings, with missing values denoted by NaN.  The data used to
% calculate the daily averages have been screened to eliminate local
% influences, such as the impacts of downslope vegetation  or volcanic
% fumaroles, on the record.
%
% We provide these data primarily for the users interested in subweekly or
% finer-scale variability. For users interested primarily in longer-term
% variability, we recommend using standard weekly or monthly products which
% are more authoritative on these longer time scales.  The standard weekly and
% monthly products are located at:
%
% http://scrippsco2.ucsd.edu/data/atmospheric_co2/
%
% Further details on these this high resolution dataset can be found in the
% technical report:
%
% Walker, S. J., R. F. Keeling and S. C. Piper
% (2016). Reconstruction of the Mauna Loa Carbon Dioxide Record using
% High Frequency APC Data from 1958 through 2004. La Jolla, California,
% Scripps Institution of Oceanography: 1-17.
%
%
%
% Yr    - Year
% Mn    - Month
% Dy    - Day
% CO2   - CO2 baseline value
% NB    - Number of hourly averages in the baseline
% scale - Calibration scale code
%
% Yr, Mn, Dy,    CO2, NB, scale
1959, 06, 03,    NaN,  0, 8.1
1959, 06, 04, 318.66, 16, 8.1
1959, 06, 05, 318.64, 17, 8.1
1959, 06, 06, 318.44, 19, 8.1
1959, 06, 07, 318.40, 13, 8.1
1959, 06, 08, 318.36, 12, 8.1
1959, 06, 09, 318.78, 14, 8.1
1959, 06, 10,    NaN,  0, 8.1
1959, 06, 11, 318.13, 10, 8.1
1959, 06, 12,    NaN,  0, 8.1
1959, 06, 13, 318.70, 11, 8.1
1959, 06, 14, 318.58, 10, 8.1
1959, 06, 15,    NaN,  0, 8.1
1959, 06, 16,    NaN,  0, 8.1
1959, 06, 17,    NaN,  0, 8.1
1959, 06, 18, 317.59,  3, 8.1
1959, 06, 19, 317.74, 18, 8.1
1959, 06, 20, 317.72, 18, 8.1
1959, 06, 21, 318.01, 12, 8.1
1959, 06, 22, 317.84, 15, 8.1
1959, 06, 23, 317.78, 17, 8.1
1959, 06, 24, 317.49, 15, 8.1
1959, 06, 25, 317.73, 11, 8.1
1959, 06, 26,    NaN,  0, 8.1
1959, 06, 27,    NaN,  0, 8.1
1959, 06, 28,    NaN,  0, 8.1
1959, 06, 29,    NaN,  0, 8.1
1959, 06, 30,    NaN,  0, 8.1
1959, 07, 01, 317.45,  6, 8.1
1959, 07, 02, 317.65,  3, 8.1
1959, 07, 03, 317.78, 14, 8.1
1959, 07, 04, 317.84, 13, 8.1
1959, 07, 05, 315.94,  7, 8.1
1959, 07, 06,    NaN,  0, 8.1
1959, 07, 07, 316.29,  7, 8.1
1959, 07, 08,    NaN,  0, 8.1
1959, 07, 09, 316.93,  4, 8.1
1959, 07, 10, 316.83,  6, 8.1
1959, 07, 11, 317.16, 11, 8.1
1959, 07, 12, 317.24, 12, 8.1
1959, 07, 13, 317.02, 19, 8.1
1959, 07, 14, 316.90, 23, 8.1
1959, 07, 15, 316.71, 16, 8.1
1959, 07, 16, 316.84,  9, 8.1
1959, 07, 17, 316.70, 24, 8.1
1959, 07, 18, 315.76, 12, 8.1
1959, 07, 19, 315.37,  3, 8.1
1959, 07, 20,    NaN,  0, 8.1
1959, 07, 21, 316.22, 13, 8.1
1959, 07, 22, 316.06,  1, 8.1
1959, 07, 23,    NaN,  0, 8.1
1959, 07, 24, 316.31,  1, 8.1
1959, 07, 25, 316.42, 13, 8.1
1959, 07, 26, 316.34, 21, 8.1
1959, 07, 27, 316.12,  6, 8.1
1959, 07, 28, 315.81, 11, 8.1
1959, 07, 29, 316.01, 15, 8.1
1959, 07, 30, 316.15,  4, 8.1
1959, 07, 31, 316.14, 13, 8.1
1959, 08, 01,    NaN,  0, 8.1
1959, 08, 02, 315.91,  9, 8.1
1959, 08, 03, 315.35, 14, 8.1
1959, 08, 04, 314.96, 10, 8.1
1959, 08, 05, 314.11, 18, 8.1
1959, 08, 06,    NaN,  0, 8.1
1959, 08, 07, 315.32,  1, 8.1
1959, 08, 08, 315.44, 10, 8.1
1959, 08, 09,    NaN,  0, 8.1
1959, 08, 10,    NaN,  0, 8.1
1959, 08, 11,    NaN,  0, 8.1
1959, 08, 12,    NaN,  0, 8.1
1959, 08, 13,    NaN,  0, 8.1
1959, 08, 14,    NaN,  0, 8.1
1959, 08, 15,    NaN,  0, 8.1
1959, 08, 16,    NaN,  0, 8.1
1959, 08, 17,    NaN,  0, 8.1
1959, 08, 18,    NaN,  0, 8.1
1959, 08, 19,    NaN,  0, 8.1
1959, 08, 20,    NaN,  0, 8.1
1959, 08, 21,    NaN,  0, 8.1
1959, 08, 22,    NaN,  0, 8.1
1959, 08, 23, 314.52,  4, 8.1
1959, 08, 24, 314.93, 14, 8.1
1959, 08, 25, 314.98, 11, 8.1
1959, 08, 26,    NaN,  0, 8.1
1959, 08, 27, 314.17,  2, 8.1
1959, 08, 28, 314.39,  8, 8.1
1959, 08, 29,    NaN,  0, 8.1
1959, 08, 30,    NaN,  0, 8.1
1959, 08, 31,    NaN,  0, 8.1
1959, 09, 01,    NaN,  0, 8.1
1959, 09, 02, 315.06, 11, 8.1
1959, 09, 03, 314.55,  8, 8.1
1959, 09, 04,    NaN,  0, 8.1
1959, 09, 05,    NaN,  0, 8.1
1959, 09, 06,    NaN,  0, 8.1
1959, 09, 07, 314.12,  8, 8.1
1959, 09, 08, 313.99, 22, 8.1
1959, 09, 09, 313.90, 22, 8.1
1959, 09, 10, 313.92, 14, 8.1
1959, 09, 11,    NaN,  0, 8.1
1959, 09, 12,    NaN,  0, 8.1
1959, 09, 13,    NaN,  0, 8.1
1959, 09, 14, 313.67,  3, 8.1
1959, 09, 15, 313.83, 15, 8.1
1959, 09, 16, 313.80, 17, 8.1
1959, 09, 17, 314.02, 24, 8.1
1959, 09, 18, 313.78, 14, 8.1
1959, 09, 19, 312.94,  8, 8.1
1959, 09, 20, 312.95,  3, 8.1
1959, 09, 21,    NaN,  0, 8.1
1959, 09, 22, 313.47,  4, 8.1
1959, 09, 23, 313.54, 18, 8.1
1959, 09, 24, 313.60,  7, 8.1
1959, 09, 25, 313.74, 10, 8.1
1959, 09, 26, 313.42,  4, 8.1
1959, 09, 27,    NaN,  0, 8.1
1959, 09, 28, 313.47,  3, 8.1
1959, 09, 29, 313.45, 18, 8.1
1959, 09, 30, 313.57,  8, 8.1
1959, 10, 01, 312.57, 12, 8.1
1959, 10, 02, 312.33, 10, 8.1
1959, 10, 03, 313.46, 14, 8.1
1959, 10, 04,    NaN,  0, 8.1
1959, 10, 05, 312.70,  8, 8.1
1959, 10, 06, 313.81,  3, 8.1
1959, 10, 07, 313.83, 16, 8.1
1959, 10, 08, 312.78, 10, 8.1
1959, 10, 09, 313.15,  5, 8.1
1959, 10, 10, 313.22,  9, 8.1
1959, 10, 11, 312.95,  8, 8.1
1959, 10, 12,    NaN,  0, 8.1
1959, 10, 13, 313.65,  1, 8.1
1959, 10, 14, 313.86, 24, 8.1
1959, 10, 15, 313.68, 19, 8.1
1959, 10, 16, 313.51,  9, 8.1
1959, 10, 17, 313.37, 16, 8.1
1959, 10, 18, 313.31, 15, 8.1
1959, 10, 19, 313.29, 14, 8.1
1959, 10, 20, 313.24, 12, 8.1
1959, 10, 21, 312.92, 11, 8.1
1959, 10, 22, 313.71, 17, 8.1
1959, 10, 23, 313.59, 24, 8.1
1959, 10, 24, 312.95,  9, 8.1
1959, 10, 25, 313.57, 23, 8.1
1959, 10, 26, 313.53, 18, 8.1
1959, 10, 27, 313.67, 11, 8.1
1959, 10, 28, 313.82, 15, 8.1
1959, 10, 29, 313.50,  4, 8.1
1959, 10, 30, 313.90, 10, 8.1
1959, 10, 31, 314.53, 23, 8.1
1959, 11, 01, 314.56,  9, 8.1
1959, 11, 02, 314.42, 13, 8.1
1959, 11, 03, 314.64, 12, 8.1
1959, 11, 04, 314.32, 12, 8.1
1959, 11, 05, 314.38, 22, 8.1
1959, 11, 06, 314.59,  2, 8.1
1959, 11, 07, 314.62,  5, 8.1
1959, 11, 08,    NaN,  0, 8.1
1959, 11, 09,    NaN,  0, 8.1
1959, 11, 10,    NaN,  0, 8.1
1959, 11, 11,    NaN,  0, 8.1
1959, 11, 12, 314.55,  6, 8.1
1959, 11, 13, 314.83, 19, 8.1
1959, 11, 14, 314.40, 14, 8.1
1959, 11, 15, 314.31,  2, 8.1
1959, 11, 16, 315.09, 18, 8.1
1959, 11, 17, 315.24, 23, 8.1
1959, 11, 18, 314.92, 24, 8.1
1959, 11, 19, 315.61, 19, 8.1
1959, 11, 20, 315.42, 24, 8.1
1959, 11, 21, 315.17, 13, 8.1
1959, 11, 22, 314.86, 11, 8.1
1959, 11, 23,    NaN,  0, 8.1
1959, 11, 24, 315.48,  5, 8.1
1959, 11, 25, 315.43, 11, 8.1
1959, 11, 26, 315.32, 15, 8.1
1959, 11, 27, 315.60,  6, 8.1
1959, 11, 28, 315.33, 14, 8.1
1959, 11, 29, 314.80, 13, 8.1
1959, 11, 30, 314.40,  5, 8.1
1959, 12, 01, 315.15,  8, 8.1
1959, 12, 02, 314.46,  9, 8.1
1959, 12, 03, 315.00, 10, 8.1
1959, 12, 04,    NaN,  0, 8.1
1959, 12, 05,    NaN,  0, 8.1
1959, 12, 06, 315.18, 16, 8.1
1959, 12, 07, 315.10, 22, 8.1
1959, 12, 08, 315.11, 14, 8.1
1959, 12, 09, 315.51, 10, 8.1
1959, 12, 10,    NaN,  0, 8.1
1959, 12, 11, 315.40, 18, 8.1
1959, 12, 12, 315.42, 24, 8.1
1959, 12, 13, 315.66, 21, 8.1
1959, 12, 14, 315.83, 22, 8.1
1959, 12, 15, 315.82, 19, 8.1
1959, 12, 16, 315.77,  8, 8.1
1959, 12, 17, 315.59, 19, 8.1
1959, 12, 18, 315.85, 18, 8.1
1959, 12, 19, 315.82, 17, 8.1
1959, 12, 20, 315.46, 20, 8.1
1959, 12, 21, 315.66, 22, 8.1
1959, 12, 22, 316.39, 22, 8.1
1959, 12, 23, 315.62, 24, 8.1
1959, 12, 24, 315.74,  1, 8.1
1959, 12, 25, 315.66, 23, 8.1
1959, 12, 26, 315.76, 14, 8.1
1959, 12, 27, 316.04, 14, 8.1
1959, 12, 28, 315.69,  3, 8.1
1959, 12, 29, 315.40, 14, 8.1
1959, 12, 30, 315.54,  8, 8.1
1959, 12, 31,    NaN,  0, 8.1
1960, 01, 01,    NaN,  0, 8.1
1960, 01, 02,    NaN,  0, 8.1
1960, 01, 03,    NaN,  0, 8.1
1960, 01, 04,    NaN,  0, 8.1
1960, 01, 05, 315.58, 15, 8.1
1960, 01, 06, 315.79, 17, 8.1
1960, 01, 07, 315.90, 16, 8.1
1960, 01, 08, 316.14,  9, 8.1
1960, 01, 09, 316.74, 20, 8.1
1960, 01, 10, 316.59, 13, 8.1
1960, 01, 11,    NaN,  0, 8.1
1960, 01, 12, 316.57, 19, 8.1
1960, 01, 13, 316.74, 17, 8.1
1960, 01, 14, 316.38, 18, 8.1
1960, 01, 15, 316.21, 18, 8.1
1960, 01, 16, 316.66, 20, 8.1
1960, 01, 17, 317.01, 22, 8.1
1960, 01, 18, 316.96, 24, 8.1
1960, 01, 19, 316.73, 23, 8.1
1960, 01, 20, 316.77,  7, 8.1
1960, 01, 21, 316.43, 17, 8.1
1960, 01, 22, 316.55,  7, 8.1
1960, 01, 23, 316.41,  4, 8.1
1960, 01, 24, 316.46, 20, 8.1
1960, 01, 25, 316.53, 16, 8.1
1960, 01, 26, 316.67, 16, 8.1
1960, 01, 27, 316.68, 21, 8.1
1960, 01, 28, 316.77, 24, 8.1
1960, 01, 29, 316.72, 21, 8.1
1960, 01, 30, 317.17, 15, 8.1
1960, 01, 31, 316.81,  9, 8.1
1960, 02, 01, 317.25, 10, 8.1
1960, 02, 02, 316.62, 12, 8.1
1960, 02, 03, 316.54, 13, 8.1
1960, 02, 04, 317.58, 12, 8.1
1960, 02, 05, 316.85,  8, 8.1
1960, 02, 06,    NaN,  0, 8.1
1960, 02, 07, 316.92, 12, 8.1
1960, 02, 08, 316.45, 13, 8.1
1960, 02, 09, 317.02,  9, 8.1
1960, 02, 10, 316.84,  8, 8.1
1960, 02, 11, 317.38, 24, 8.1
1960, 02, 12, 317.56, 22, 8.1
1960, 02, 13, 316.87, 10, 8.1
1960, 02, 14, 316.58, 10, 8.1
1960, 02, 15, 316.92,  2, 8.1
1960, 02, 16, 317.09, 24, 8.1
1960, 02, 17, 317.00, 10, 8.1
1960, 02, 18,    NaN,  0, 8.1
1960, 02, 19, 316.81,  8, 8.1
1960, 02, 20, 317.35,  7, 8.1
1960, 02, 21, 317.64, 10, 8.1
1960, 02, 22, 317.43, 14, 8.1
1960, 02, 23, 317.48,  5, 8.1
1960, 02, 24, 317.27, 16, 8.1
1960, 02, 25, 316.34,  9, 8.1
1960, 02, 26, 316.59, 16, 8.1
1960, 02, 27, 317.07, 18, 8.1
1960, 02, 28, 317.19,  1, 8.1
1960, 02, 29, 317.51,  8, 8.1
1960, 03, 01,    NaN,  0, 8.1
1960, 03, 02, 316.92,  3, 8.1
1960, 03, 03, 316.94, 13, 8.1
1960, 03, 04, 316.89, 19, 8.1
1960, 03, 05, 317.03, 23, 8.1
1960, 03, 06, 316.96,  8, 8.1
1960, 03, 07, 316.92,  9, 8.1
1960, 03, 08, 316.75,  8, 8.1
1960, 03, 09, 317.14,  4, 8.1
1960, 03, 10, 317.40,  9, 8.1
1960, 03, 11, 317.70, 21, 8.1
1960, 03, 12, 318.16, 16, 8.1
1960, 03, 13, 318.19, 17, 8.1
1960, 03, 14, 317.90, 13, 8.1
1960, 03, 15, 317.95, 12, 8.1
1960, 03, 16, 317.86,  8, 8.1
1960, 03, 17,    NaN,  0, 8.1
1960, 03, 18,    NaN,  0, 8.1
1960, 03, 19, 318.35,  3, 8.1
1960, 03, 20, 318.63, 16, 8.1
1960, 03, 21, 318.25, 10, 8.1
1960, 03, 22, 317.91, 12, 8.1
1960, 03, 23, 317.67,  6, 8.1
1960, 03, 24, 317.45,  7, 8.1
1960, 03, 25,    NaN,  0, 8.1
1960, 03, 26, 319.27,  6, 8.1
1960, 03, 27,    NaN,  0, 8.1
1960, 03, 28, 318.82,  8, 8.1
1960, 03, 29, 317.42,  7, 8.1
1960, 03, 30,    NaN,  0, 8.1
1960, 03, 31, 318.71, 10, 8.1
1960, 04, 01, 318.84, 13, 8.1
1960, 04, 02, 318.54, 14, 8.1
1960, 04, 03, 318.70, 24, 8.1
1960, 04, 04, 318.56,  8, 8.1
1960, 04, 05, 317.98,  1, 8.1
1960, 04, 06,    NaN,  0, 8.1
1960, 04, 07, 319.39, 10, 8.1
1960, 04, 08, 319.15, 10, 8.1
1960, 04, 09,    NaN,  0, 8.1
1960, 04, 10,    NaN,  0, 8.1
1960, 04, 11,    NaN,  0, 8.1
1960, 04, 12,    NaN,  0, 8.1
1960, 04, 13, 318.98, 11, 8.1
1960, 04, 14, 318.66, 14, 8.1
1960, 04, 15, 318.94, 12, 8.1
1960, 04, 16, 318.86, 12, 8.1
1960, 04, 17, 318.93, 18, 8.1
1960, 04, 18, 319.55, 16, 8.1
1960, 04, 19, 318.44,  9, 8.1
1960, 04, 20, 319.24, 24, 8.1
1960, 04, 21, 318.43,  7, 8.1
1960, 04, 22, 318.99, 15, 8.1
1960, 04, 23, 318.82, 23, 8.1
1960, 04, 24, 319.00, 24, 8.1
1960, 04, 25, 318.99, 14, 8.1
1960, 04, 26, 319.59, 19, 8.1
1960, 04, 27, 319.73, 10, 8.1
1960, 04, 28,    NaN,  0, 8.1
1960, 04, 29,    NaN,  0, 8.1
1960, 04, 30,    NaN,  0, 8.1
1960, 05, 01,    NaN,  0, 8.1
1960, 05, 02,    NaN,  0, 8.1
1960, 05, 03,    NaN,  0, 8.1
1960, 05, 04, 320.79,  1, 8.1
1960, 05, 05, 320.33, 16, 8.1
1960, 05, 06, 320.00, 24, 8.1
1960, 05, 07, 320.31, 24, 8.1
1960, 05, 08, 320.26,  9, 8.1
1960, 05, 09, 319.19, 16, 8.1
1960, 05, 10, 320.20,  8, 8.1
1960, 05, 11, 319.98, 10, 8.1
1960, 05, 12,    NaN,  0, 8.1
1960, 05, 13,    NaN,  0, 8.1
1960, 05, 14, 319.80, 12, 8.1
1960, 05, 15, 319.52, 18, 8.1
1960, 05, 16, 319.49,  9, 8.1
1960, 05, 17, 319.88, 17, 8.1
1960, 05, 18, 320.23, 22, 8.1
1960, 05, 19, 320.34, 17, 8.1
1960, 05, 20, 320.26, 24, 8.1
1960, 05, 21, 320.12, 24, 8.1
1960, 05, 22, 319.66, 22, 8.1
1960, 05, 23,    NaN,  0, 8.1
1960, 05, 24, 319.56,  3, 8.1
1960, 05, 25, 319.75, 10, 8.1
1960, 05, 26, 320.16, 13, 8.1
1960, 05, 27, 319.78, 11, 8.1
1960, 05, 28, 319.53, 12, 8.1
1960, 05, 29, 320.18,  6, 8.1
1960, 05, 30, 320.64, 15, 8.1
1960, 05, 31, 320.02, 15, 8.1
1960, 06, 01, 319.94, 15, 8.1
1960, 06, 02,    NaN,  0, 8.1
1960, 06, 03, 319.03, 10, 8.1
1960, 06, 04,    NaN,  0, 8.1
1960, 06, 05,    NaN,  0, 8.1
1960, 06, 06,    NaN,  0, 8.1
1960, 06, 07, 319.87,  7, 8.1
1960, 06, 08,    NaN,  0, 8.1
1960, 06, 09, 320.40,  2, 8.1
1960, 06, 10, 320.27, 13, 8.1
1960, 06, 11, 320.03, 12, 8.1
1960, 06, 12, 320.20, 16, 8.1
1960, 06, 13, 319.75, 18, 8.1
1960, 06, 14, 319.91, 24, 8.1
1960, 06, 15, 319.65, 14, 8.1
1960, 06, 16, 319.57,  5, 8.1
1960, 06, 17, 319.22, 10, 8.1
1960, 06, 18,    NaN,  0, 8.1
1960, 06, 19,    NaN,  0, 8.1
1960, 06, 20,    NaN,  0, 8.1
1960, 06, 21,    NaN,  0, 8.1
1960, 06, 22,    NaN,  0, 8.1
1960, 06, 23,    NaN,  0, 8.1
1960, 06, 24, 319.15,  2, 8.1
1960, 06, 25, 319.20, 12, 8.1
1960, 06, 26,    NaN,  0, 8.1
1960, 06, 27,    NaN,  0, 8.1
1960, 06, 28,    NaN,  0, 8.1
1960, 06, 29, 318.88, 18, 8.1
1960, 06, 30, 318.37,  1, 8.1
1960, 07, 01, 318.18,  8, 8.1
1960, 07, 02, 317.62,  1, 8.1
1960, 07, 03, 317.55, 16, 8.1
1960, 07, 04,    NaN,  0, 8.1
1960, 07, 05, 318.30, 10, 8.1
1960, 07, 06,    NaN,  0, 8.1
1960, 07, 07, 318.42,  5, 8.1
1960, 07, 08, 318.68, 19, 8.1
1960, 07, 09,    NaN,  0, 8.1
1960, 07, 10,    NaN,  0, 8.1
1960, 07, 11, 318.59,  5, 8.1
1960, 07, 12, 318.65,  5, 8.1
1960, 07, 13,    NaN,  0, 8.1
1960, 07, 14,    NaN,  0, 8.1
1960, 07, 15, 318.45,  2, 8.1
1960, 07, 16, 318.56, 13, 8.1
1960, 07, 17, 318.62, 14, 8.1
1960, 07, 18, 318.26, 10, 8.1
1960, 07, 19, 318.25, 16, 8.1
1960, 07, 20, 318.02, 24, 8.1
1960, 07, 21, 317.90, 13, 8.1
1960, 07, 22, 318.13, 23, 8.1
1960, 07, 23, 317.92, 14, 8.1
1960, 07, 24,    NaN,  0, 8.1
1960, 07, 25, 317.87,  4, 8.1
1960, 07, 26, 317.94, 13, 8.1
1960, 07, 27, 317.82,  9, 8.1
1960, 07, 28,    NaN,  0, 8.1
1960, 07, 29, 316.31,  5, 8.1
1960, 07, 30, 316.66, 11, 8.1
1960, 07, 31, 317.16,  8, 8.1
1960, 08, 01, 317.13, 16, 8.1
1960, 08, 02, 317.30,  8, 8.1
1960, 08, 03, 315.48, 10, 8.1
1960, 08, 04,    NaN,  0, 8.1
1960, 08, 05, 317.28,  7, 8.1
1960, 08, 06, 317.08,  8, 8.1
1960, 08, 07,    NaN,  0, 8.1
1960, 08, 08, 316.55,  7, 8.1
1960, 08, 09,    NaN,  0, 8.1
1960, 08, 10, 316.77,  8, 8.1
1960, 08, 11, 317.10,  7, 8.1
1960, 08, 12,    NaN,  0, 8.1
1960, 08, 13, 316.94, 16, 8.1
1960, 08, 14, 316.25, 10, 8.1
1960, 08, 15, 316.28, 19, 8.1
1960, 08, 16,    NaN,  0, 8.1
1960, 08, 17, 316.30, 13, 8.1
1960, 08, 18, 314.71, 18, 8.1
1960, 08, 19, 313.69,  6, 8.1
1960, 08, 20,    NaN,  0, 8.1
1960, 08, 21,    NaN,  0, 8.1
1960, 08, 22, 315.47, 13, 8.1
1960, 08, 23, 315.28, 18, 8.1
1960, 08, 24, 315.26,  6, 8.1
1960, 08, 25,    NaN,  0, 8.1
1960, 08, 26, 314.78, 17, 8.1
1960, 08, 27, 314.89,  6, 8.1
1960, 08, 28, 314.85, 10, 8.1
1960, 08, 29,    NaN,  0, 8.1
1960, 08, 30,    NaN,  0, 8.1
1960, 08, 31,    NaN,  0, 8.1
1960, 09, 01,    NaN,  0, 8.1
1960, 09, 02,    NaN,  0, 8.1
1960, 09, 03, 315.00, 17, 8.1
1960, 09, 04, 314.90, 19, 8.1
1960, 09, 05, 314.68, 10, 8.1
1960, 09, 06, 315.00,  6, 8.1
1960, 09, 07, 315.09,  8, 8.1
1960, 09, 08, 315.21,  5, 8.1
1960, 09, 09, 315.03,  8, 8.1
1960, 09, 10,    NaN,  0, 8.1
1960, 09, 11, 313.88, 11, 8.1
1960, 09, 12, 314.14, 18, 8.1
1960, 09, 13, 313.64, 10, 8.1
1960, 09, 14, 314.83, 13, 8.1
1960, 09, 15, 315.30,  9, 8.1
1960, 09, 16,    NaN,  0, 8.1
1960, 09, 17, 314.61,  6, 8.1
1960, 09, 18, 314.68,  9, 8.1
1960, 09, 19,    NaN,  0, 8.1
1960, 09, 20, 313.94, 14, 8.1
1960, 09, 21, 313.38, 15, 8.1
1960, 09, 22, 312.70,  4, 8.1
1960, 09, 23, 313.56, 15, 8.1
1960, 09, 24, 313.38, 19, 8.1
1960, 09, 25, 313.44,  2, 8.1
1960, 09, 26, 313.33, 15, 8.1
1960, 09, 27, 313.31,  3, 8.1
1960, 09, 28, 313.31,  7, 8.1
1960, 09, 29, 313.60, 10, 8.1
1960, 09, 30,    NaN,  0, 8.1
1960, 10, 01,    NaN,  0, 8.1
1960, 10, 02, 313.36, 10, 8.1
1960, 10, 03, 313.39,  8, 8.1
1960, 10, 04, 314.12,  3, 8.1
1960, 10, 05, 314.06,  9, 8.1
1960, 10, 06, 313.28,  4, 8.1
1960, 10, 07, 312.99, 19, 8.1
1960, 10, 08, 313.20, 12, 8.1
1960, 10, 09, 314.02,  6, 8.1
1960, 10, 10,    NaN,  0, 8.1
1960, 10, 11,    NaN,  0, 8.1
1960, 10, 12, 313.92,  8, 8.1
1960, 10, 13, 314.02,  7, 8.1
1960, 10, 14, 313.21,  3, 8.1
1960, 10, 15, 313.39,  7, 8.1
1960, 10, 16, 314.23,  7, 8.1
1960, 10, 17, 313.86,  7, 8.1
1960, 10, 18, 313.55,  7, 8.1
1960, 10, 19, 314.58, 17, 8.1
1960, 10, 20, 314.57, 13, 8.1
1960, 10, 21, 314.82,  6, 8.1
1960, 10, 22, 314.87,  8, 8.1
1960, 10, 23,    NaN,  0, 8.1
1960, 10, 24, 313.70,  2, 8.1
1960, 10, 25, 314.00, 19, 8.1
1960, 10, 26, 313.88,  5, 8.1
1960, 10, 27, 314.98,  1, 8.1
1960, 10, 28, 314.58, 14, 8.1
1960, 10, 29, 314.14,  4, 8.1
1960, 10, 30,    NaN,  0, 8.1
1960, 10, 31,    NaN,  0, 8.1
1960, 11, 01,    NaN,  0, 8.1
1960, 11, 02, 314.52,  1, 8.1
1960, 11, 03, 314.60, 24, 8.1
1960, 11, 04, 314.64, 17, 8.1
1960, 11, 05, 314.50, 21, 8.1
1960, 11, 06, 314.61, 11, 8.1
1960, 11, 07, 314.78,  8, 8.1
1960, 11, 08, 314.99, 12, 8.1
1960, 11, 09, 315.07, 22, 8.1
1960, 11, 10, 315.06,  4, 8.1
1960, 11, 11, 314.97, 16, 8.1
1960, 11, 12, 315.07, 16, 8.1
1960, 11, 13, 315.43, 11, 8.1
1960, 11, 14, 315.02, 24, 8.1
1960, 11, 15, 314.94, 23, 8.1
1960, 11, 16, 314.93, 22, 8.1
1960, 11, 17, 315.01, 22, 8.1
1960, 11, 18, 314.96, 23, 8.1
1960, 11, 19, 315.19, 11, 8.1
1960, 11, 20, 315.01,  9, 8.1
1960, 11, 21, 315.18, 23, 8.1
1960, 11, 22, 315.41, 17, 8.1
1960, 11, 23, 315.65, 10, 8.1
1960, 11, 24, 315.37, 19, 8.1
1960, 11, 25, 315.16, 24, 8.1
1960, 11, 26, 315.18, 11, 8.1
1960, 11, 27,    NaN,  0, 8.1
1960, 11, 28, 315.37, 18, 8.1
1960, 11, 29, 316.17,  1, 8.1
1960, 11, 30, 315.70, 23, 8.1
1960, 12, 01, 315.72, 10, 8.1
1960, 12, 02,    NaN,  0, 8.1
1960, 12, 03, 315.63,  4, 8.1
1960, 12, 04, 315.79, 20, 8.1
1960, 12, 05, 315.70, 24, 8.1
1960, 12, 06, 316.12, 18, 8.1
1960, 12, 07, 316.37, 17, 8.1
1960, 12, 08, 316.07, 16, 8.1
1960, 12, 09, 315.92, 24, 8.1
1960, 12, 10, 316.08, 23, 8.1
1960, 12, 11, 316.00, 13, 8.1
1960, 12, 12, 315.97, 18, 8.1
1960, 12, 13, 316.21,  2, 8.1
1960, 12, 14, 315.78,  8, 8.1
1960, 12, 15, 316.30, 20, 8.1
1960, 12, 16, 316.43, 22, 8.1
1960, 12, 17, 316.16, 10, 8.1
1960, 12, 18, 316.29, 13, 8.1
1960, 12, 19, 316.51, 13, 8.1
1960, 12, 20,    NaN,  0, 8.1
1960, 12, 21,    NaN,  0, 8.1
1960, 12, 22, 316.46,  3, 8.1
1960, 12, 23, 316.46,  9, 8.1
1960, 12, 24,    NaN,  0, 8.1
1960, 12, 25, 316.15,  7, 8.1
1960, 12, 26, 316.34,  8, 8.1
1960, 12, 27, 316.59, 21, 8.1
1960, 12, 28, 316.60, 15, 8.1
1960, 12, 29, 316.72, 12, 8.1
1960, 12, 30, 316.61, 14, 8.1
1960, 12, 31, 316.39,  6, 8.1
1961, 01, 01, 317.01, 19, 8.1
1961, 01, 02, 316.90, 20, 8.1
1961, 01, 03, 316.84, 24, 8.1
1961, 01, 04, 316.98, 12, 8.1
1961, 01, 05, 316.91,  3, 8.1
1961, 01, 06, 316.93, 12, 8.1
1961, 01, 07,    NaN,  0, 8.1
1961, 01, 08, 316.77, 11, 8.1
1961, 01, 09, 316.54,  9, 8.1
1961, 01, 10, 316.83, 15, 8.1
1961, 01, 11, 316.98, 21, 8.1
1961, 01, 12, 317.18, 19, 8.1
1961, 01, 13, 317.04, 16, 8.1
1961, 01, 14, 317.10,  9, 8.1
1961, 01, 15, 317.02, 12, 8.1
1961, 01, 16, 317.31, 23, 8.1
1961, 01, 17, 317.30, 24, 8.1
1961, 01, 18, 317.24, 24, 8.1
1961, 01, 19, 316.99, 19, 8.1
1961, 01, 20, 316.88, 24, 8.1
1961, 01, 21, 316.91, 23, 8.1
1961, 01, 22, 317.12, 20, 8.1
1961, 01, 23, 317.12, 18, 8.1
1961, 01, 24, 316.95, 17, 8.1
1961, 01, 25, 316.91, 24, 8.1
1961, 01, 26, 316.84, 22, 8.1
1961, 01, 27, 316.95,  4, 8.1
1961, 01, 28, 316.87,  7, 8.1
1961, 01, 29, 316.81, 24, 8.1
1961, 01, 30, 316.78, 24, 8.1
1961, 01, 31, 316.63,  6, 8.1
1961, 02, 01, 316.97, 15, 8.1
1961, 02, 02, 317.18, 15, 8.1
1961, 02, 03, 317.17,  1, 8.1
