"RCP_Region","RCP_Sector","X1850","X1860","X1870","X1880","X1890","X1900","X1910","X1920","X1930","X1940","X1950","X1960","X1970"
"Thailand","DOM",7.89057025614263,8.76730028460292,12.0918605525243,15.4155440904173,18.8409283116117,22.1725024197608,26.1966932503935,30.9836392057867,36.0423714700026,41.9602991621096,46.5280626103877,56.7068982408117,71.4096608180908
"Thailand","ENE",0,0,0,0,0,0,0,0,0,0,0,54.2499765339302,244.124894402686
"Thailand","Fossil-fuel-fires",0,0,0,0,0,0,0,0,0,0,0,0,0
"Thailand","IND",0,0,0.0959156426157282,0.190872128805299,0.289665240699499,0.343378000564307,0.407641481116845,0.485333151635584,0.568779760711268,0.672368654736254,0.730877196731848,0.907361979144788,1.17304830919036
"Thailand","International-shipping",0,0,0,0,0,0,0,0,0,0,0,0,0
"Thailand","SLV",0,0,0,0,0,0,0,0,0,0,0,0,0
"Thailand","TRA",0,0,0,0,0,0,0,0,0,0.0247106829995626,0.0500892222964106,0.375335239074437,1.17743065211429
"Thailand","WST",22.3751071468536,25.6962244049598,29.0227670588202,32.3593854476527,35.6836029319041,39.0070453596193,46.094162327676,54.2996858776341,68.4506681176581,85.5739921744469,113.406272393489,152.329611647186,204.831941417107
"Turkey","AGR",175.833197003499,181.617183747035,182.658301360871,183.710986948195,184.786808482493,187.979569164925,200.866291629523,216.968910723528,431.149939836671,570.763811852146,742.432538400299,1022.30808894653,1023.46488629523
"Turkey","Aviation",0,0,0,0,0,0,0,0,0,0,0,0,0
"Turkey","DOM",52.1217128257061,54.1524289098245,53.6833334943931,53.2142380789618,52.7309276509416,52.3044772732767,55.7702327235055,59.7842815164462,64.6783072791716,72.286723541002,80.3283592341109,89.4327363445752,101.427499348101
"Turkey","ENE",0,0,0.268258950363549,0.536338102502994,0.812687972951235,2.2942253395703,4.17311678145977,3.11770120596779,8.704032028887,16.5090729372527,23.9077698591428,34.9078252098412,43.8294130898944
"Turkey","Fossil-fuel-fires",0,0,0,0,0,0,0,0,0,0,0,0,0
"Turkey","IND",0,0,0.0368017244339122,0.074386464281312,0.111971204128712,0.216895269536036,0.425960384937197,0.514441126661284,0.65616691650252,1.03044828414954,1.346003495785,2.50721535398696,3.73341749150837
"Turkey","International-shipping",0,0,0,0,0,0,0,0,0,0,0,0,0.00670406812340059
"Turkey","SLV",0,0,0,0,0,0,0,0,0,0,0,0,0
"Turkey","TRA",0,0,0,0,0,0,0,0.00231094513057291,0.00231094513057291,0.0207985061751562,0.0801127645265274,0.714852360390552,1.11002397771852
"Turkey","WST",48.4815867854242,50.1869369782031,51.9586182324326,53.1782538784601,54.3379775980161,55.4741644893154,56.6189102272536,62.1650428491893,69.0099804485613,82.5992891992997,93.4904215471596,122.738140223564,157.307321797635
"Ukraine+","AGR",743.897514011279,835.230126941489,876.501878697488,917.773630453488,960.302860213599,1102.29198179365,1098.50631117075,1648.88457865454,1797.00225092831,1571.5827729281,1817.1218989941,2405.62160491832,2907.81860992879
"Ukraine+","Aviation",0,0,0,0,0,0,0,0,0,0,0,0,0
"Ukraine+","DOM",5.55452254345338,6.66542705214405,7.40195674140597,8.13959733517658,8.89834511461231,10.9090822753424,13.819652088112,15.2860460395837,33.3493533508941,86.2395170096571,134.552754092615,206.772656202595,252.486376735217
